1, 0.875, 0.01, 
2, 0.875, 0.01, 
3, 0.87444, 0.01, 
4, 0.585317, 0.01, 
5, 0.133817, 0.01, 
6, 0.124995, 0.01, 
7, 0.124988, 0.01, 
8, 0.124962, 0.01, 
9, 0.124904, 0.01, 
10, 0.12474, 0.01, 
11, 0.124368, 0.01, 
12, 0.123569, 0.01, 
13, 0.121672, 0.01, 
14, 0.120156, 0.01, 
15, 0.136856, 0.01, 
16, 0.163011, 0.01, 
17, 0.122771, 0.01, 
18, 0.1268, 0.01, 
19, 0.122104, 0.01, 
20, 0.123375, 0.01, 
21, 0.136961, 0.01, 
22, 0.124367, 0.01, 
23, 0.123604, 0.01, 
24, 0.120975, 0.01, 
25, 0.162188, 0.01, 
26, 0.120125, 0.01, 
27, 0.136716, 0.01, 
28, 0.125073, 0.01, 
29, 0.120117, 0.01, 
30, 0.163399, 0.01, 
31, 0.132721, 0.01, 
32, 0.123101, 0.01, 
33, 0.130183, 0.01, 
34, 0.123804, 0.01, 
35, 0.122546, 0.01, 
36, 0.128602, 0.01, 
37, 0.122529, 0.01, 
38, 0.120473, 0.01, 
39, 0.149226, 0.01, 
40, 0.121656, 0.01, 
41, 0.133295, 0.01, 
42, 0.119909, 0.01, 
43, 0.128695, 0.01, 
44, 0.170341, 0.01, 
45, 0.123881, 0.01, 
46, 0.123337, 0.01, 
47, 0.123009, 0.01, 
48, 0.127261, 0.01, 
49, 0.124288, 0.01, 
50, 0.12351, 0.01, 
51, 0.12169, 0.01, 
52, 0.118731, 0.01, 
53, 0.121981, 0.01, 
54, 0.124192, 0.01, 
55, 0.121426, 0.01, 
56, 0.133532, 0.01, 
57, 0.120729, 0.01, 
58, 0.165184, 0.01, 
59, 0.124355, 0.01, 
60, 0.122024, 0.01, 
61, 0.126987, 0.01, 
62, 0.158259, 0.01, 
63, 0.121833, 0.01, 
64, 0.130361, 0.01, 
65, 0.126461, 0.01, 
66, 0.124238, 0.01, 
67, 0.123416, 0.01, 
68, 0.122871, 0.01, 
69, 0.121294, 0.01, 
70, 0.130432, 0.01, 
71, 0.119254, 0.01, 
72, 0.16185, 0.01, 
73, 0.128549, 0.01, 
74, 0.122713, 0.01, 
75, 0.120232, 0.01, 
76, 0.153877, 0.01, 
77, 0.13232, 0.01, 
78, 0.123239, 0.01, 
79, 0.126223, 0.01, 
80, 0.123033, 0.01, 
81, 0.130185, 0.01, 
82, 0.123654, 0.01, 
83, 0.122002, 0.01, 
84, 0.128871, 0.01, 
85, 0.130687, 0.01, 
86, 0.165129, 0.01, 
87, 0.129289, 0.01, 
88, 0.122304, 0.01, 
89, 0.124305, 0.01, 
90, 0.158259, 0.01, 
91, 0.124106, 0.01, 
92, 0.124331, 0.01, 
93, 0.123757, 0.01, 
94, 0.122203, 0.01, 
95, 0.12738, 0.01, 
96, 0.129407, 0.01, 
97, 0.119571, 0.01, 
98, 0.13995, 0.01, 
99, 0.121334, 0.01, 
100, 0.162277, 0.01, 
101, 0.12436, 0.01, 
102, 0.123594, 0.01, 
103, 0.121351, 0.01, 
104, 0.149801, 0.01, 
105, 0.132531, 0.01, 
106, 0.122654, 0.01, 
107, 0.121323, 0.01, 
108, 0.125199, 0.01, 
109, 0.125727, 0.01, 
110, 0.135117, 0.01, 
111, 0.124462, 0.01, 
112, 0.123841, 0.01, 
113, 0.121249, 0.01, 
114, 0.166157, 0.01, 
115, 0.122874, 0.01, 
116, 0.120148, 0.01, 
117, 0.124792, 0.01, 
118, 0.155665, 0.01, 
119, 0.126529, 0.01, 
120, 0.124959, 0.01, 
121, 0.123612, 0.01, 
122, 0.124172, 0.01, 
123, 0.123903, 0.01, 
124, 0.122834, 0.01, 
125, 0.119931, 0.01, 
126, 0.137031, 0.01, 
127, 0.125405, 0.01, 
128, 0.17546, 0.01, 
129, 0.124513, 0.01, 
130, 0.124024, 0.01, 
131, 0.121942, 0.01, 
132, 0.163714, 0.01, 
133, 0.12465, 0.01, 
134, 0.124368, 0.01, 
135, 0.123782, 0.01, 
136, 0.122577, 0.01, 
137, 0.120136, 0.01, 
138, 0.118323, 0.01, 
139, 0.132269, 0.01, 
140, 0.123433, 0.01, 
141, 0.120458, 0.01, 
142, 0.164405, 0.01, 
143, 0.130707, 0.01, 
144, 0.122396, 0.01, 
145, 0.123552, 0.01, 
146, 0.14876, 0.01, 
147, 0.1223, 0.01, 
148, 0.121059, 0.01, 
149, 0.135732, 0.01, 
1, 0.875, 0.01, 
2, 0.875, 0.01, 
3, 0.875, 0.01, 
4, 0.875, 0.01, 
5, 0.875, 0.01, 
6, 0.875, 0.01, 
7, 0.875, 0.01, 
8, 0.875, 0.01, 
9, 0.875, 0.01, 
10, 0.875, 0.01, 
11, 0.875, 0.01, 
12, 0.875, 0.01, 
13, 0.875, 0.01, 
14, 0.875, 0.01, 
15, 0.875, 0.01, 
16, 0.875, 0.01, 
17, 0.875, 0.01, 
18, 0.875, 0.01, 
19, 0.875, 0.01, 
20, 0.875, 0.01, 
21, 0.875, 0.01, 
22, 0.875, 0.01, 
23, 0.875, 0.01, 
24, 0.875, 0.01, 
25, 0.875, 0.01, 
26, 0.875, 0.01, 
27, 0.875, 0.01, 
28, 0.875, 0.01, 
29, 0.875, 0.01, 
30, 0.875, 0.01, 
31, 0.875, 0.01, 
32, 0.875, 0.01, 
33, 0.875, 0.01, 
34, 0.875, 0.01, 
35, 0.875, 0.01, 
36, 0.875, 0.01, 
37, 0.875, 0.01, 
38, 0.875, 0.01, 
39, 0.875, 0.01, 
40, 0.875, 0.01, 
41, 0.875, 0.01, 
42, 0.875, 0.01, 
43, 0.875, 0.01, 
44, 0.875, 0.01, 
45, 0.875, 0.01, 
46, 0.875, 0.01, 
47, 0.875, 0.01, 
48, 0.874999, 0.01, 
49, 0.874997, 0.01, 
50, 0.874996, 0.01, 
51, 0.874985, 0.01, 
52, 0.874951, 0.01, 
53, 0.874828, 0.01, 
54, 0.874777, 0.01, 
55, 0.874706, 0.01, 
56, 0.874499, 0.01, 
57, 0.874295, 0.01, 
58, 0.873865, 0.01, 
59, 0.873409, 0.01, 
60, 0.872868, 0.01, 
61, 0.872004, 0.01, 
62, 0.870939, 0.01, 
63, 0.869182, 0.01, 
64, 0.866303, 0.01, 
65, 0.859989, 0.01, 
66, 0.842801, 0.01, 
67, 0.791659, 0.01, 
68, 0.758568, 0.01, 
69, 0.754836, 0.01, 
70, 0.750085, 0.01, 
71, 0.741446, 0.01, 
72, 0.71981, 0.01, 
73, 0.664412, 0.01, 
74, 0.606015, 0.01, 
75, 0.564422, 0.01, 
76, 0.551194, 0.01, 
77, 0.518131, 0.01, 
78, 0.471476, 0.01, 
79, 0.456112, 0.01, 
80, 0.420625, 0.01, 
81, 0.382494, 0.01, 
82, 0.380138, 0.01, 
83, 0.379563, 0.01, 
84, 0.379159, 0.01, 
85, 0.378761, 0.01, 
86, 0.378493, 0.01, 
87, 0.378173, 0.01, 
88, 0.377851, 0.01, 
89, 0.3773, 0.01, 
90, 0.376684, 0.01, 
91, 0.37596, 0.01, 
92, 0.375025, 0.01, 
93, 0.373817, 0.01, 
94, 0.372137, 0.01, 
95, 0.369204, 0.01, 
96, 0.363442, 0.01, 
97, 0.349809, 0.01, 
98, 0.310127, 0.01, 
99, 0.223312, 0.01, 
100, 0.198822, 0.01, 
101, 0.197575, 0.01, 
102, 0.197105, 0.01, 
103, 0.196903, 0.01, 
104, 0.196759, 0.01, 
105, 0.196675, 0.01, 
106, 0.196526, 0.01, 
107, 0.196433, 0.01, 
108, 0.196322, 0.01, 
109, 0.196171, 0.01, 
110, 0.195958, 0.01, 
111, 0.195707, 0.01, 
112, 0.19539, 0.01, 
113, 0.195017, 0.01, 
114, 0.194527, 0.01, 
115, 0.193937, 0.01, 
116, 0.192983, 0.01, 
117, 0.191318, 0.01, 
118, 0.187896, 0.01, 
119, 0.17951, 0.01, 
120, 0.155184, 0.01, 
121, 0.116154, 0.01, 
122, 0.110797, 0.01, 
123, 0.110314, 0.01, 
124, 0.110146, 0.01, 
125, 0.110071, 0.01, 
126, 0.110039, 0.01, 
127, 0.110018, 0.01, 
128, 0.110002, 0.01, 
129, 0.109994, 0.01, 
130, 0.109999, 0.01, 
131, 0.11, 0.01, 
132, 0.109988, 0.01, 
133, 0.10999, 0.01, 
134, 0.109987, 0.01, 
135, 0.109988, 0.01, 
136, 0.109988, 0.01, 
137, 0.109989, 0.01, 
138, 0.109988, 0.01, 
139, 0.109989, 0.01, 
140, 0.109989, 0.01, 
141, 0.109989, 0.01, 
142, 0.109989, 0.01, 
143, 0.109989, 0.01, 
144, 0.109989, 0.01, 
145, 0.109989, 0.01, 
146, 0.10999, 0.01, 
147, 0.10999, 0.01, 
148, 0.109991, 0.01, 
149, 0.109991, 0.01, 
150, 0.109991, 0.01, 
151, 0.109991, 0.01, 
152, 0.109991, 0.01, 
153, 0.109991, 0.01, 
154, 0.109991, 0.01, 
155, 0.109991, 0.01, 
156, 0.109991, 0.01, 
157, 0.109991, 0.01, 
158, 0.109991, 0.01, 
159, 0.109991, 0.01, 
160, 0.109991, 0.01, 
161, 0.109991, 0.01, 
162, 0.109991, 0.01, 
163, 0.109991, 0.01, 
164, 0.109991, 0.01, 
165, 0.109991, 0.01, 
166, 0.109991, 0.01, 
167, 0.109991, 0.01, 
168, 0.109991, 0.01, 
169, 0.109991, 0.01, 
170, 0.109991, 0.01, 
171, 0.109991, 0.01, 
172, 0.109991, 0.01, 
173, 0.109991, 0.01, 
174, 0.109991, 0.01, 
175, 0.109991, 0.01, 
176, 0.109991, 0.01, 
177, 0.109991, 0.01, 
178, 0.109991, 0.01, 
179, 0.109991, 0.01, 
180, 0.109991, 0.01, 
181, 0.109991, 0.01, 
182, 0.109991, 0.01, 
183, 0.109991, 0.01, 
184, 0.109991, 0.01, 
185, 0.109991, 0.01, 
186, 0.109991, 0.01, 
187, 0.109991, 0.01, 
188, 0.109991, 0.01, 
189, 0.109991, 0.01, 
190, 0.109991, 0.01, 
191, 0.109991, 0.01, 
192, 0.109991, 0.01, 
193, 0.109991, 0.01, 
194, 0.109991, 0.01, 
195, 0.109991, 0.01, 
196, 0.109991, 0.01, 
197, 0.109991, 0.01, 
198, 0.109991, 0.01, 
199, 0.109991, 0.01, 
200, 0.109991, 0.01, 
201, 0.109991, 0.01, 
202, 0.109991, 0.01, 
203, 0.109991, 0.01, 
204, 0.109991, 0.01, 
205, 0.109991, 0.01, 
206, 0.109991, 0.01, 
207, 0.109991, 0.01, 
208, 0.109991, 0.01, 
209, 0.109991, 0.01, 
210, 0.109991, 0.01, 
211, 0.109991, 0.01, 
212, 0.109991, 0.01, 
213, 0.109991, 0.01, 
214, 0.109991, 0.01, 
215, 0.109991, 0.01, 
216, 0.109991, 0.01, 
217, 0.109991, 0.01, 
218, 0.109991, 0.01, 
219, 0.109991, 0.01, 
220, 0.109991, 0.01, 
221, 0.109991, 0.01, 
222, 0.109991, 0.01, 
223, 0.109991, 0.01, 
224, 0.109991, 0.01, 
225, 0.109991, 0.01, 
226, 0.109991, 0.01, 
227, 0.109991, 0.01, 
228, 0.109991, 0.01, 
229, 0.109991, 0.01, 
230, 0.109991, 0.01, 
231, 0.109991, 0.01, 
232, 0.109991, 0.01, 
233, 0.109991, 0.01, 
234, 0.109991, 0.01, 
235, 0.109991, 0.01, 
236, 0.109991, 0.01, 
237, 0.109991, 0.01, 
238, 0.109991, 0.01, 
239, 0.109991, 0.01, 
240, 0.109991, 0.01, 
241, 0.109991, 0.01, 
242, 0.109991, 0.01, 
243, 0.109991, 0.01, 
244, 0.109991, 0.01, 
245, 0.109991, 0.01, 
246, 0.109991, 0.01, 
247, 0.109991, 0.01, 
248, 0.109991, 0.01, 
249, 0.109991, 0.01, 
250, 0.109991, 0.01, 
251, 0.109991, 0.01, 
252, 0.109991, 0.01, 
253, 0.109991, 0.01, 
254, 0.109991, 0.01, 
255, 0.109991, 0.01, 
256, 0.109991, 0.01, 
257, 0.109991, 0.01, 
258, 0.109991, 0.01, 
259, 0.109991, 0.01, 
260, 0.109991, 0.01, 
261, 0.109991, 0.01, 
262, 0.109991, 0.01, 
263, 0.109991, 0.01, 
264, 0.109991, 0.01, 
265, 0.109991, 0.01, 
266, 0.109991, 0.01, 
267, 0.109991, 0.01, 
268, 0.109991, 0.01, 
269, 0.109991, 0.01, 
270, 0.109991, 0.01, 
271, 0.109991, 0.01, 
272, 0.109991, 0.01, 
273, 0.109991, 0.01, 
274, 0.109991, 0.01, 
275, 0.109991, 0.01, 
276, 0.109991, 0.01, 
277, 0.109991, 0.01, 
278, 0.109991, 0.01, 
279, 0.109991, 0.01, 
280, 0.109991, 0.01, 
281, 0.109991, 0.01, 
282, 0.109991, 0.01, 
283, 0.109991, 0.01, 
284, 0.109991, 0.01, 
285, 0.109991, 0.01, 
286, 0.109991, 0.01, 
287, 0.109991, 0.01, 
288, 0.109991, 0.01, 
289, 0.109991, 0.01, 
290, 0.109991, 0.01, 
291, 0.109991, 0.01, 
292, 0.109991, 0.01, 
293, 0.109991, 0.01, 
294, 0.109991, 0.01, 
295, 0.109991, 0.01, 
296, 0.109991, 0.01, 
297, 0.109991, 0.01, 
298, 0.109991, 0.01, 
299, 0.109991, 0.01, 
300, 0.109991, 0.01, 
301, 0.109991, 0.01, 
302, 0.109991, 0.01, 
303, 0.109991, 0.01, 
304, 0.109991, 0.01, 
305, 0.109991, 0.01, 
306, 0.109991, 0.01, 
307, 0.109991, 0.01, 
308, 0.109991, 0.01, 
309, 0.109991, 0.01, 
310, 0.109991, 0.01, 
311, 0.109991, 0.01, 
312, 0.109991, 0.01, 
313, 0.109991, 0.01, 
314, 0.109991, 0.01, 
315, 0.109991, 0.01, 
316, 0.109991, 0.01, 
317, 0.109991, 0.01, 
318, 0.109991, 0.01, 
319, 0.109991, 0.01, 
320, 0.109991, 0.01, 
321, 0.109991, 0.01, 
322, 0.109991, 0.01, 
323, 0.109991, 0.01, 
324, 0.109991, 0.01, 
325, 0.109991, 0.01, 
326, 0.109991, 0.01, 
327, 0.109991, 0.01, 
328, 0.109991, 0.01, 
329, 0.109991, 0.01, 
330, 0.109991, 0.01, 
331, 0.109991, 0.01, 
332, 0.109991, 0.01, 
333, 0.109991, 0.01, 
334, 0.109991, 0.01, 
335, 0.109991, 0.01, 
336, 0.109991, 0.01, 
337, 0.109991, 0.01, 
338, 0.109991, 0.01, 
339, 0.109991, 0.01, 
340, 0.109991, 0.01, 
341, 0.109991, 0.01, 
342, 0.109991, 0.01, 
343, 0.109991, 0.01, 
344, 0.109991, 0.01, 
345, 0.109991, 0.01, 
346, 0.109991, 0.01, 
347, 0.109991, 0.01, 
348, 0.109991, 0.01, 
349, 0.109991, 0.01, 
350, 0.109991, 0.01, 
351, 0.109991, 0.01, 
352, 0.109991, 0.01, 
353, 0.109991, 0.01, 
354, 0.109991, 0.01, 
355, 0.109991, 0.01, 
356, 0.109991, 0.01, 
357, 0.109991, 0.01, 
358, 0.109991, 0.01, 
359, 0.109991, 0.01, 
360, 0.109991, 0.01, 
361, 0.109991, 0.01, 
362, 0.109991, 0.01, 
363, 0.109991, 0.01, 
364, 0.109991, 0.01, 
365, 0.109991, 0.01, 
366, 0.109991, 0.01, 
367, 0.109991, 0.01, 
368, 0.109991, 0.01, 
369, 0.109991, 0.01, 
370, 0.109991, 0.01, 
371, 0.109991, 0.01, 
372, 0.109991, 0.01, 
373, 0.109991, 0.01, 
374, 0.109991, 0.01, 
375, 0.109991, 0.01, 
376, 0.109991, 0.01, 
377, 0.109991, 0.01, 
378, 0.109991, 0.01, 
379, 0.109991, 0.01, 
380, 0.109991, 0.01, 
381, 0.109991, 0.01, 
382, 0.109991, 0.01, 
383, 0.109991, 0.01, 
384, 0.109991, 0.01, 
385, 0.109991, 0.01, 
386, 0.109991, 0.01, 
387, 0.109991, 0.01, 
388, 0.109991, 0.01, 
389, 0.109991, 0.01, 
390, 0.109991, 0.01, 
391, 0.109991, 0.01, 
392, 0.109991, 0.01, 
393, 0.109991, 0.01, 
394, 0.109991, 0.01, 
395, 0.109991, 0.01, 
396, 0.109991, 0.01, 
397, 0.109991, 0.01, 
398, 0.109991, 0.01, 
399, 0.109991, 0.01, 
400, 0.109991, 0.01, 
401, 0.109991, 0.01, 
402, 0.109991, 0.01, 
403, 0.109991, 0.01, 
404, 0.109991, 0.01, 
405, 0.109991, 0.01, 
406, 0.109991, 0.01, 
