1, 0.875, 0.01, 
2, 0.875, 0.01, 
1, 0.875, 0.01, 
2, 0.875, 0.01, 
3, 0.875, 0.01, 
4, 0.875, 0.01, 
5, 0.875, 0.01, 
6, 0.875, 0.01, 
7, 0.875, 0.01, 
1, 0.875, 0.01, 
2, 0.875, 0.01, 
3, 0.875, 0.01, 
4, 0.875, 0.01, 
5, 0.875, 0.01, 
6, 0.875, 0.01, 
7, 0.875, 0.01, 
8, 0.875, 0.01, 
9, 0.875, 0.01, 
10, 0.875, 0.01, 
1, 0, 0.01, 
1, 0.875, 0.01, 
2, 0.875, 0.01, 
3, 0.875, 0.01, 
4, 0.875, 0.01, 
5, 0.875, 0.01, 
6, 0.875, 0.01, 
7, 0.875, 0.01, 
8, 0.875, 0.01, 
9, 0.875, 0.01, 
10, 0.875, 0.01, 
11, 0.875, 0.01, 
12, 0.875, 0.01, 
13, 0.875, 0.01, 
14, 0.875, 0.01, 
15, 0.875, 0.01, 
16, 0.875, 0.01, 
17, 0.875, 0.01, 
18, 0.875, 0.01, 
19, 0.875, 0.01, 
20, 0.875, 0.01, 
21, 0.875, 0.01, 
22, 0.875, 0.01, 
23, 0.875, 0.01, 
24, 0.875, 0.01, 
25, 0.875, 0.01, 
26, 0.875, 0.01, 
27, 0.875, 0.01, 
28, 0.875, 0.01, 
29, 0.875, 0.01, 
30, 0.875, 0.01, 
31, 0.875, 0.01, 
32, -nan, 0.01, 
33, -nan, 0.01, 
34, -nan, 0.01, 
35, -nan, 0.01, 
36, -nan, 0.01, 
37, -nan, 0.01, 
38, -nan, 0.01, 
39, -nan, 0.01, 
40, -nan, 0.01, 
41, -nan, 0.01, 
42, -nan, 0.01, 
43, -nan, 0.01, 
44, -nan, 0.01, 
45, -nan, 0.01, 
46, -nan, 0.01, 
47, -nan, 0.01, 
48, -nan, 0.01, 
49, -nan, 0.01, 
50, -nan, 0.01, 
51, -nan, 0.01, 
52, -nan, 0.01, 
53, -nan, 0.01, 
54, -nan, 0.01, 
55, -nan, 0.01, 
56, -nan, 0.01, 
57, -nan, 0.01, 
58, -nan, 0.01, 
59, -nan, 0.01, 
60, -nan, 0.01, 
61, -nan, 0.01, 
62, -nan, 0.01, 
63, -nan, 0.01, 
64, -nan, 0.01, 
65, -nan, 0.01, 
66, -nan, 0.01, 
67, -nan, 0.01, 
68, -nan, 0.01, 
69, -nan, 0.01, 
70, -nan, 0.01, 
71, -nan, 0.01, 
72, -nan, 0.01, 
73, -nan, 0.01, 
74, -nan, 0.01, 
75, -nan, 0.01, 
76, -nan, 0.01, 
77, -nan, 0.01, 
78, -nan, 0.01, 
79, -nan, 0.01, 
80, -nan, 0.01, 
81, -nan, 0.01, 
82, -nan, 0.01, 
83, -nan, 0.01, 
84, -nan, 0.01, 
85, -nan, 0.01, 
86, -nan, 0.01, 
87, -nan, 0.01, 
88, -nan, 0.01, 
89, -nan, 0.01, 
90, -nan, 0.01, 
91, -nan, 0.01, 
92, -nan, 0.01, 
93, -nan, 0.01, 
94, -nan, 0.01, 
95, -nan, 0.01, 
96, -nan, 0.01, 
97, -nan, 0.01, 
98, -nan, 0.01, 
99, -nan, 0.01, 
100, -nan, 0.01, 
101, -nan, 0.01, 
102, -nan, 0.01, 
103, -nan, 0.01, 
104, -nan, 0.01, 
105, -nan, 0.01, 
106, -nan, 0.01, 
107, -nan, 0.01, 
108, -nan, 0.01, 
109, -nan, 0.01, 
110, -nan, 0.01, 
111, -nan, 0.01, 
112, -nan, 0.01, 
113, -nan, 0.01, 
114, -nan, 0.01, 
115, -nan, 0.01, 
116, -nan, 0.01, 
117, -nan, 0.01, 
118, -nan, 0.01, 
119, -nan, 0.01, 
120, -nan, 0.01, 
121, -nan, 0.01, 
122, -nan, 0.01, 
123, -nan, 0.01, 
124, -nan, 0.01, 
125, -nan, 0.01, 
126, -nan, 0.01, 
127, -nan, 0.01, 
128, -nan, 0.01, 
129, -nan, 0.01, 
130, -nan, 0.01, 
131, -nan, 0.01, 
132, -nan, 0.01, 
133, -nan, 0.01, 
134, -nan, 0.01, 
135, -nan, 0.01, 
136, -nan, 0.01, 
137, -nan, 0.01, 
138, -nan, 0.01, 
139, -nan, 0.01, 
140, -nan, 0.01, 
141, -nan, 0.01, 
142, -nan, 0.01, 
143, -nan, 0.01, 
144, -nan, 0.01, 
145, -nan, 0.01, 
146, -nan, 0.01, 
147, -nan, 0.01, 
148, -nan, 0.01, 
149, -nan, 0.01, 
150, -nan, 0.01, 
151, -nan, 0.01, 
152, -nan, 0.01, 
153, -nan, 0.01, 
154, -nan, 0.01, 
155, -nan, 0.01, 
156, -nan, 0.01, 
157, -nan, 0.01, 
158, -nan, 0.01, 
159, -nan, 0.01, 
160, -nan, 0.01, 
161, -nan, 0.01, 
162, -nan, 0.01, 
163, -nan, 0.01, 
164, -nan, 0.01, 
165, -nan, 0.01, 
166, -nan, 0.01, 
167, -nan, 0.01, 
168, -nan, 0.01, 
169, -nan, 0.01, 
170, -nan, 0.01, 
171, -nan, 0.01, 
172, -nan, 0.01, 
173, -nan, 0.01, 
174, -nan, 0.01, 
175, -nan, 0.01, 
176, -nan, 0.01, 
177, -nan, 0.01, 
178, -nan, 0.01, 
179, -nan, 0.01, 
180, -nan, 0.01, 
181, -nan, 0.01, 
182, -nan, 0.01, 
183, -nan, 0.01, 
184, -nan, 0.01, 
185, -nan, 0.01, 
186, -nan, 0.01, 
187, -nan, 0.01, 
188, -nan, 0.01, 
189, -nan, 0.01, 
190, -nan, 0.01, 
191, -nan, 0.01, 
192, -nan, 0.01, 
193, -nan, 0.01, 
194, -nan, 0.01, 
195, -nan, 0.01, 
196, -nan, 0.01, 
197, -nan, 0.01, 
198, -nan, 0.01, 
199, -nan, 0.01, 
200, -nan, 0.01, 
201, -nan, 0.01, 
202, -nan, 0.01, 
203, -nan, 0.01, 
204, -nan, 0.01, 
205, -nan, 0.01, 
206, -nan, 0.01, 
207, -nan, 0.01, 
208, -nan, 0.01, 
209, -nan, 0.01, 
210, -nan, 0.01, 
211, -nan, 0.01, 
212, -nan, 0.01, 
213, -nan, 0.01, 
214, -nan, 0.01, 
215, -nan, 0.01, 
216, -nan, 0.01, 
217, -nan, 0.01, 
218, -nan, 0.01, 
219, -nan, 0.01, 
220, -nan, 0.01, 
221, -nan, 0.01, 
222, -nan, 0.01, 
223, -nan, 0.01, 
224, -nan, 0.01, 
225, -nan, 0.01, 
226, -nan, 0.01, 
227, -nan, 0.01, 
228, -nan, 0.01, 
229, -nan, 0.01, 
230, -nan, 0.01, 
231, -nan, 0.01, 
232, -nan, 0.01, 
233, -nan, 0.01, 
234, -nan, 0.01, 
235, -nan, 0.01, 
236, -nan, 0.01, 
237, -nan, 0.01, 
238, -nan, 0.01, 
239, -nan, 0.01, 
240, -nan, 0.01, 
241, -nan, 0.01, 
242, -nan, 0.01, 
243, -nan, 0.01, 
244, -nan, 0.01, 
245, -nan, 0.01, 
246, -nan, 0.01, 
247, -nan, 0.01, 
248, -nan, 0.01, 
249, -nan, 0.01, 
250, -nan, 0.01, 
251, -nan, 0.01, 
252, -nan, 0.01, 
253, -nan, 0.01, 
254, -nan, 0.01, 
255, -nan, 0.01, 
256, -nan, 0.01, 
257, -nan, 0.01, 
258, -nan, 0.01, 
259, -nan, 0.01, 
260, -nan, 0.01, 
261, -nan, 0.01, 
262, -nan, 0.01, 
263, -nan, 0.01, 
264, -nan, 0.01, 
265, -nan, 0.01, 
266, -nan, 0.01, 
1, 0.875, 0.01, 
2, 0.875, 0.01, 
3, 0.875, 0.01, 
4, 0.875, 0.01, 
5, 0.875, 0.01, 
6, 0.875, 0.01, 
7, 0.875, 0.01, 
8, 0.875, 0.01, 
9, 0.875, 0.01, 
10, 0.875, 0.01, 
11, 0.875, 0.01, 
12, 0.875, 0.01, 
13, 0.875, 0.01, 
14, 0.875, 0.01, 
15, 0.875, 0.01, 
16, 0.875, 0.01, 
17, 0.875, 0.01, 
18, 0.875, 0.01, 
19, 0.875, 0.01, 
20, 0.875, 0.01, 
21, 0.875, 0.01, 
22, 0.875, 0.01, 
23, 0.875, 0.01, 
24, 0.875, 0.01, 
25, 0.875, 0.01, 
26, 0.875, 0.01, 
27, 0.875, 0.01, 
28, 0.875, 0.01, 
29, 0.875, 0.01, 
30, 0.875, 0.01, 
31, -nan, 0.01, 
32, -nan, 0.01, 
33, -nan, 0.01, 
34, -nan, 0.01, 
35, -nan, 0.01, 
36, -nan, 0.01, 
37, -nan, 0.01, 
38, -nan, 0.01, 
39, -nan, 0.01, 
40, -nan, 0.01, 
1, 0.875, 0.01, 
2, 0.875, 0.01, 
3, 0.875, 0.01, 
4, 0.875, 0.01, 
5, 0.875, 0.01, 
6, 0.875, 0.01, 
7, 0.875, 0.01, 
8, 0.875, 0.01, 
9, 0.875, 0.01, 
10, 0.875, 0.01, 
11, 0.875, 0.01, 
12, 0.875, 0.01, 
13, 0.875, 0.01, 
14, 0.875, 0.01, 
15, 0.875, 0.01, 
16, 0.875, 0.01, 
17, 0.875, 0.01, 
18, 0.875, 0.01, 
19, 0.875, 0.01, 
20, 0.875, 0.01, 
21, 0.875, 0.01, 
22, 0.875, 0.01, 
23, 0.875, 0.01, 
24, 0.875, 0.01, 
25, 0.875, 0.01, 
26, 0.875, 0.01, 
27, 0.875, 0.01, 
28, 0.875, 0.01, 
29, 0.875, 0.01, 
30, 0.875, 0.01, 
31, 0.875, 0.01, 
32, 0.875, 0.01, 
33, 0.875, 0.01, 
34, 0.875, 0.01, 
35, 0.875, 0.01, 
36, 0.875, 0.01, 
37, 0.875, 0.01, 
38, 0.875, 0.01, 
39, 0.875, 0.01, 
40, 0.875, 0.01, 
41, 0.875, 0.01, 
42, 0.875, 0.01, 
43, 0.875, 0.01, 
44, 0.875, 0.01, 
45, 0.875, 0.01, 
46, 0.875, 0.01, 
47, 0.875, 0.01, 
48, 0.875, 0.01, 
49, 0.875, 0.01, 
50, 0.875, 0.01, 
51, 0.875, 0.01, 
52, 0.875, 0.01, 
53, 0.875, 0.01, 
54, 0.875, 0.01, 
55, 0.875, 0.01, 
56, 0.875, 0.01, 
57, 0.875, 0.01, 
58, 0.875, 0.01, 
59, 0.875, 0.01, 
60, 0.875, 0.01, 
61, 0.875, 0.01, 
62, 0.875, 0.01, 
63, 0.875, 0.01, 
64, 0.875, 0.01, 
65, 0.875, 0.01, 
66, 0.875, 0.01, 
67, 0.875, 0.01, 
68, 0.875, 0.01, 
69, 0.875, 0.01, 
70, 0.875, 0.01, 
71, 0.875, 0.01, 
72, 0.875, 0.01, 
73, 0.875, 0.01, 
74, 0.875, 0.01, 
75, 0.875, 0.01, 
76, 0.875, 0.01, 
77, 0.875, 0.01, 
78, 0.875, 0.01, 
79, 0.875, 0.01, 
80, 0.875, 0.01, 
81, 0.875, 0.01, 
82, 0.875, 0.01, 
83, 0.875, 0.01, 
84, 0.875, 0.01, 
85, 0.875, 0.01, 
86, 0.875, 0.01, 
87, 0.875, 0.01, 
88, 0.875, 0.01, 
89, 0.875, 0.01, 
90, 0.875, 0.01, 
91, 0.875, 0.01, 
92, 0.875, 0.01, 
93, 0.875, 0.01, 
94, 0.875, 0.01, 
95, 0.875, 0.01, 
96, 0.875, 0.01, 
97, 0.875, 0.01, 
98, 0.875, 0.01, 
99, 0.875, 0.01, 
100, 0.875, 0.01, 
101, 0.875, 0.01, 
102, 0.875, 0.01, 
103, 0.875, 0.01, 
104, 0.875, 0.01, 
105, 0.875, 0.01, 
106, 0.875, 0.01, 
107, 0.875, 0.01, 
108, 0.875, 0.01, 
109, 0.875, 0.01, 
110, 0.875, 0.01, 
111, 0.875, 0.01, 
112, 0.875, 0.01, 
113, 0.875, 0.01, 
1, 0.875, 0.01, 
2, 0.875, 0.01, 
3, 0.875, 0.01, 
4, 0.875, 0.01, 
5, 0.875, 0.01, 
6, 0.875, 0.01, 
7, 0.875, 0.01, 
8, 0.875, 0.01, 
9, 0.875, 0.01, 
10, 0.875, 0.01, 
11, 0.875, 0.01, 
12, 0.875, 0.01, 
13, 0.875, 0.01, 
14, 0.875, 0.01, 
15, 0.875, 0.01, 
16, 0.875, 0.01, 
17, 0.875, 0.01, 
18, 0.875, 0.01, 
19, 0.875, 0.01, 
20, 0.875, 0.01, 
21, 0.875, 0.01, 
22, 0.875, 0.01, 
23, 0.875, 0.01, 
24, 0.875, 0.01, 
25, 0.875, 0.01, 
26, 0.875, 0.01, 
27, 0.875, 0.01, 
28, 0.875, 0.01, 
29, 0.875, 0.01, 
30, 0.875, 0.01, 
31, 0.875, 0.01, 
32, 0.875, 0.01, 
33, 0.875, 0.01, 
34, 0.875, 0.01, 
35, 0.875, 0.01, 
36, 0.875, 0.01, 
37, 0.875, 0.01, 
38, 0.875, 0.01, 
39, 0.875, 0.01, 
40, 0.875, 0.01, 
41, 0.875, 0.01, 
42, 0.875, 0.01, 
43, 0.875, 0.01, 
44, 0.875, 0.01, 
45, 0.875, 0.01, 
46, 0.875, 0.01, 
47, 0.875, 0.01, 
48, 0.875, 0.01, 
49, 0.875, 0.01, 
50, 0.875, 0.01, 
51, 0.875, 0.01, 
52, 0.875, 0.01, 
53, 0.875, 0.01, 
54, 0.875, 0.01, 
55, 0.875, 0.01, 
56, 0.875, 0.01, 
57, 0.875, 0.01, 
58, 0.875, 0.01, 
59, 0.875, 0.01, 
60, 0.875, 0.01, 
61, 0.875, 0.01, 
62, 0.875, 0.01, 
63, 0.875, 0.01, 
64, 0.875, 0.01, 
65, 0.875, 0.01, 
66, 0.875, 0.01, 
67, 0.875, 0.01, 
68, 0.875, 0.01, 
69, 0.875, 0.01, 
70, 0.875, 0.01, 
71, 0.875, 0.01, 
72, 0.875, 0.01, 
73, 0.875, 0.01, 
74, 0.875, 0.01, 
75, 0.875, 0.01, 
76, 0.875, 0.01, 
77, 0.875, 0.01, 
78, 0.875, 0.01, 
79, 0.875, 0.01, 
1, 0.875, 0.01, 
2, 0.875, 0.01, 
3, 0.875, 0.01, 
4, 0.875, 0.01, 
5, 0.875, 0.01, 
6, 0.875, 0.01, 
7, 0.875, 0.01, 
8, 0.875, 0.01, 
9, 0.875, 0.01, 
10, 0.875, 0.01, 
11, 0.875, 0.01, 
12, 0.875, 0.01, 
13, 0.875, 0.01, 
14, 0.875, 0.01, 
1, 0.875, 0.01, 
15, 0.874996, 0.01, 
16, 0.874833, 0.01, 
17, 0.874082, 0.01, 
18, 0.869147, 0.01, 
19, 0.779783, 0.01, 
20, 0.780115, 0.01, 
21, 0.780016, 0.01, 
22, 0.779569, 0.01, 
23, 0.777133, 0.01, 
24, 0.756203, 0.01, 
25, 0.685417, 0.01, 
26, 0.684746, 0.01, 
27, 0.682174, 0.01, 
28, 0.669949, 0.01, 
29, 0.574104, 0.01, 
30, 0.383006, 0.01, 
31, 0.301499, 0.01, 
32, 0.215852, 0.01, 
33, 0.213063, 0.01, 
34, 0.206847, 0.01, 
35, 0.116054, 0.01, 
36, 0.117271, 0.01, 
37, 0.115813, 0.01, 
38, 0.112545, 0.01, 
39, 0.11159, 0.01, 
40, 0.113269, 0.01, 
41, 0.113312, 0.01, 
42, 0.112546, 0.01, 
43, 0.113055, 0.01, 
44, 0.113651, 0.01, 
45, 0.113928, 0.01, 
46, 0.114256, 0.01, 
47, 0.1167, 0.01, 
48, 0.116236, 0.01, 
49, 0.114122, 0.01, 
50, 0.115109, 0.01, 
51, 0.116427, 0.01, 
52, 0.115157, 0.01, 
53, 0.114112, 0.01, 
54, 0.114567, 0.01, 
55, 0.115612, 0.01, 
56, 0.116878, 0.01, 
57, 0.117217, 0.01, 
58, 0.11635, 0.01, 
59, 0.116325, 0.01, 
60, 0.114573, 0.01, 
61, 0.113075, 0.01, 
62, 0.111285, 0.01, 
63, 0.11285, 0.01, 
64, 0.116586, 0.01, 
65, 0.116985, 0.01, 
66, 0.115362, 0.01, 
67, 0.114197, 0.01, 
68, 0.11222, 0.01, 
69, 0.112623, 0.01, 
70, 0.110982, 0.01, 
71, 0.110955, 0.01, 
72, 0.110427, 0.01, 
73, 0.113892, 0.01, 
74, 0.115069, 0.01, 
75, 0.115314, 0.01, 
76, 0.115114, 0.01, 
77, 0.113951, 0.01, 
78, 0.111662, 0.01, 
79, 0.113164, 0.01, 
80, 0.114651, 0.01, 
81, 0.114653, 0.01, 
82, 0.112293, 0.01, 
83, 0.114096, 0.01, 
84, 0.11487, 0.01, 
85, 0.115152, 0.01, 
