211, 0.00017309, 
212, 0.00516242, 
213, 0.000359525, 
214, 0.00365746, 
215, 0.00375238, 
216, 0.00181687, 
217, 0.00140745, 
218, 0.00190625, 
219, 0.000595661, 
220, 0.000995062, 
221, 0.000685494, 
222, 0.000824071, 
223, 0.00123171, 
224, 0.00074017, 
225, 0.00222858, 
226, 0.000788985, 
227, 0.00237892, 
228, 0.000925681, 
229, 0.00114639, 
230, 0.00153253, 
231, 0.00564426, 
232, 0.0010305, 
233, 0.00662004, 
234, 0.00116889, 
235, 0.000545325, 
236, 0.00198425, 
237, 0.000915449, 
238, 0.00116855, 
239, 0.00269041, 
240, 0.00065576, 
241, 0.00142377, 
242, 0.00068594, 
243, 0.00117639, 
244, 0.000678363, 
245, 0.00143204, 
246, 0.000584225, 
247, 0.0010521, 
248, 0.000541339, 
249, 0.000111775, 
250, 0.000541411, 
251, 6.88774e-05, 
252, 0.000435331, 
253, 4.82209e-05, 
254, 0.000502369, 
255, 0.000616998, 
256, 0.000375187, 
257, 0.000294141, 
258, 0.000238909, 
259, 1.22725e-05, 
260, 0.000225982, 
261, 1.12187e-05, 
262, 0.000194464, 
263, 1.24211e-05, 
264, 0.000171273, 
265, 4.67227e-05, 
266, 8.82404e-05, 
267, 0.000946873, 
268, 5.98161e-05, 
269, 0.000754304, 
270, 0.000885659, 
271, 0.000111501, 
272, 0.000392296, 
273, 4.31576e-05, 
274, 0.000109279, 
275, 4.8329e-05, 
276, 7.78172e-05, 
277, 4.39545e-05, 
278, 4.07641e-05, 
279, 4.41998e-05, 
280, 4.04645e-05, 
281, 0.000371818, 
282, 3.23164e-05, 
283, 0.000181198, 
284, 0.00031969, 
285, 6.75799e-05, 
286, 0.000216515, 
287, 7.7558e-05, 
288, 0.000110002, 
289, 8.62051e-05, 
290, 0.00170232, 
291, 1.17443e-05, 
292, 0.00108076, 
293, 3.02116e-05, 
294, 0.00520074, 
295, 1.50213e-05, 
296, 0.00491835, 
297, 2.06015e-06, 
298, 0.00570207, 
299, 1.37806e-06, 
300, 0.00528242, 
301, 1.28654e-06, 
302, 0.00487577, 
303, 1.18526e-06, 
304, 0.00460814, 
305, 1.17266e-06, 
306, 0.00384558, 
307, 1.02341e-06, 
308, 0.00380989, 
309, 1.24701e-06, 
310, 0.0036636, 
311, 0.00165274, 
312, 0.00351681, 
313, 0.00195526, 
314, 0.00330588, 
315, 0.000617224, 
316, 0.00308648, 
317, 9.01316e-05, 
318, 0.002469, 
319, 0.000448613, 
320, 0.00199097, 
321, 0.000298405, 
322, 0.00167384, 
323, 0.000258308, 
324, 0.00161624, 
325, 0.000223948, 
326, 0.00157299, 
327, 0.000190556, 
328, 0.00152142, 
329, 0.000161368, 
330, 0.00145798, 
331, 0.000156451, 
332, 0.00149416, 
333, 7.28162e-05, 
334, 0.00140815, 
335, 6.13644e-06, 
336, 0.000379749, 
337, 0.000896062, 
338, 0.000119954, 
339, 0.000692064, 
340, 0.00793091, 
341, 0.000570476, 
342, 0.00553242, 
343, 0.000268037, 
344, 0.00467498, 
345, 5.93558e-05, 
346, 0.00454792, 
347, 3.22552e-05, 
348, 0.00442289, 
349, 2.34806e-05, 
350, 0.00432639, 
351, 2.08415e-05, 
352, 0.00422831, 
353, 2.68412e-05, 
354, 0.00413177, 
355, 1.89703e-05, 
356, 0.00404587, 
357, 3.00217e-05, 
358, 0.00392894, 
359, 1.63438e-05, 
360, 0.00377159, 
361, 1.1965e-05, 
362, 0.00365807, 
363, 1.66331e-05, 
364, 0.00349624, 
365, 9.52661e-07, 
366, 0.00342456, 
367, 7.8657e-05, 
368, 0.00243365, 
369, 1.19191e-06, 
370, 0.00243567, 
371, 8.14579e-06, 
372, 0.00165118, 
373, 0.00011001, 
374, 0.00133051, 
375, 7.45436e-05, 
376, 0.000933169, 
377, 6.48053e-05, 
378, 0.000158793, 
379, 3.20424e-05, 
380, 5.80445e-05, 
381, 7.03451e-06, 
382, 4.2706e-05, 
383, 2.8052e-05, 
384, 4.01115e-05, 
385, 1.94092e-05, 
386, 0.000727656, 
387, 4.27999e-05, 
388, 0.000844085, 
389, 4.717e-05, 
390, 0.000868067, 
391, 3.31704e-05, 
392, 0.00091628, 
393, 3.08912e-05, 
394, 0.000975608, 
395, 2.58939e-06, 
396, 0.00106553, 
397, 1.13697e-06, 
398, 0.00119819, 
399, 4.26251e-06, 
400, 0.00132119, 
401, 2.47019e-06, 
402, 0.00346277, 
403, 6.27966e-07, 
404, 0.00326153, 
405, 0.00543885, 
406, 0.00276491, 
407, 0.00640669, 
408, 0.0013366, 
409, 0.00225905, 
410, 0.000819012, 
411, 0.000602779, 
412, 0.000624827, 
413, 0.000197958, 
414, 0.000402498, 
415, 4.1606e-06, 
416, 0.00115433, 
417, 3.74831e-05, 
418, 0.000401527, 
419, 4.54482e-05, 
420, 0.000208372, 
421, 5.43896e-05, 
422, 0.00015881, 
423, 2.67252e-05, 
424, 0.000131579, 
425, 3.88094e-05, 
426, 0.000129957, 
427, 0.000224921, 
428, 4.32613e-05, 
429, 3.71116e-05, 
430, 4.81806e-05, 
431, 1.33751e-05, 
432, 0.000131731, 
433, 6.42165e-06, 
434, 8.8776e-05, 
435, 2.42237e-06, 
436, 7.76809e-05, 
437, 2.02714e-06, 
438, 2.46402e-05, 
439, 3.31576e-06, 
440, 1.54276e-05, 
441, 6.06677e-06, 
442, 1.2639e-05, 
443, 0.000241105, 
444, 1.65253e-05, 
445, 0.00018878, 
446, 2.56714e-05, 
447, 0.000122323, 
448, 3.14392e-05, 
449, 3.58783e-05, 
450, 1.37414e-05, 
451, 3.11024e-05, 
452, 9.72391e-05, 
453, 7.27302e-05, 
454, 0.000229459, 
455, 0.000112146, 
456, 0.000207349, 
457, 6.29248e-05, 
458, 0.000193325, 
459, 5.63773e-05, 
460, 0.000216316, 
461, 0.000104547, 
462, 0.000175681, 
463, 4.54959e-05, 
464, 0.000196419, 
465, 6.42973e-05, 
466, 0.00121737, 
467, 5.6756e-05, 
468, 0.000211681, 
469, 0.000129161, 
470, 0.000680714, 
471, 3.86972e-05, 
472, 0.000284339, 
473, 3.13418e-05, 
474, 0.00117351, 
475, 0.00172474, 
476, 0.000808498, 
477, 9.21266e-05, 
478, 0.000379073, 
479, 1.65784e-05, 
480, 0.00023641, 
481, 2.44436e-05, 
482, 0.000209429, 
483, 2.44149e-05, 
484, 0.000188936, 
485, 5.0619e-06, 
486, 0.00019271, 
487, 4.88926e-06, 
488, 4.24344e-05, 
489, 3.14248e-06, 
490, 0.000297764, 
491, 6.31948e-06, 
492, 0.000395398, 
493, 4.80811e-06, 
494, 0.000379923, 
495, 3.72012e-06, 
496, 0.00037213, 
497, 3.33439e-06, 
498, 0.000329136, 
499, 2.71506e-06, 
500, 0.000292489, 
501, 2.20058e-06, 
502, 4.63107e-05, 
503, 0.000794889, 
504, 3.65503e-05, 
505, 1.22794e-06, 
506, 3.49893e-05, 
507, 1.76926e-06, 
508, 3.56005e-05, 
509, 6.0707e-07, 
510, 5.07718e-05, 
511, 4.99023e-07, 
512, 5.22921e-05, 
513, 5.12155e-07, 
514, 5.05173e-05, 
515, 3.41364e-07, 
516, 4.8485e-05, 
517, 2.52723e-07, 
518, 3.51752e-05, 
519, 0.000309258, 
520, 3.36754e-05, 
521, 0.00029414, 
522, 2.95567e-05, 
523, 0.000274201, 
524, 1.38523e-05, 
525, 0.00022682, 
526, 1.08838e-05, 
527, 0.0002213, 
528, 1.03674e-05, 
529, 0.000215204, 
530, 1.00407e-05, 
531, 0.000195879, 
532, 9.74458e-06, 
533, 0.000168084, 
534, 9.73038e-06, 
535, 0.000153932, 
536, 9.59666e-06, 
537, 0.000114103, 
538, 9.15057e-06, 
539, 4.76582e-05, 
540, 9.57548e-06, 
541, 2.02562e-05, 
542, 3.73519e-05, 
543, 5.3893e-06, 
544, 2.62317e-05, 
545, 2.88302e-06, 
546, 2.11121e-05, 
547, 2.88496e-06, 
548, 1.83079e-05, 
549, 4.8792e-06, 
550, 9.6284e-06, 
551, 4.28503e-06, 
552, 0.000186535, 
553, 2.68069e-06, 
554, 0.000130731, 
555, 2.77917e-05, 
556, 8.89834e-05, 
557, 1.42825e-05, 
558, 5.69132e-05, 
559, 2.17579e-05, 
560, 1.15194e-05, 
561, 0.000136388, 
562, 5.855e-06, 
563, 8.07742e-05, 
564, 3.93108e-05, 
565, 3.15666e-05, 
566, 2.0737e-05, 
567, 3.71867e-05, 
568, 2.42494e-05, 
569, 3.149e-05, 
570, 2.15619e-05, 
571, 3.07684e-05, 
572, 1.94818e-05, 
573, 3.77313e-05, 
574, 1.61999e-05, 
575, 4.03798e-05, 
576, 1.42632e-05, 
577, 2.9732e-05, 
578, 2.78561e-06, 
579, 0.000151904, 
580, 2.56522e-06, 
581, 9.75797e-05, 
582, 2.09671e-06, 
583, 8.74831e-05, 
584, 3.63928e-06, 
585, 7.83402e-05, 
586, 2.6005e-06, 
587, 7.96403e-05, 
588, 0.000905436, 
589, 0.00017363, 
590, 0.000843333, 
591, 0.000140991, 
592, 0.000782804, 
593, 8.53013e-05, 
594, 0.000681098, 
595, 6.31961e-05, 
596, 0.000535423, 
597, 5.59567e-05, 
598, 0.000393809, 
599, 4.09637e-05, 
600, 0.000348134, 
601, 2.49217e-05, 
602, 0.000314983, 
603, 2.41925e-05, 
604, 0.000287862, 
605, 2.41595e-05, 
606, 0.000285722, 
607, 2.56307e-05, 
608, 0.000752394, 
609, 2.70467e-05, 
610, 0.000487464, 
611, 1.53134e-05, 
612, 0.000306869, 
613, 3.1813e-05, 
614, 0.000200072, 
615, 2.52969e-05, 
616, 0.000152195, 
617, 2.81463e-05, 
618, 9.94611e-05, 
619, 4.04515e-05, 
620, 6.61011e-05, 
621, 4.12547e-05, 
622, 4.7566e-05, 
623, 3.84735e-05, 
624, 2.7053e-05, 
625, 3.58642e-05, 
626, 1.95394e-05, 
627, 1.786e-05, 
628, 1.31813e-05, 
629, 8.10771e-06, 
630, 1.09274e-05, 
631, 7.59472e-06, 
632, 4.03341e-05, 
633, 6.38323e-06, 
634, 4.55133e-05, 
635, 4.51663e-06, 
636, 6.31111e-05, 
637, 4.07713e-06, 
638, 5.00253e-05, 
639, 1.99444e-06, 
640, 4.71204e-05, 
641, 0.000142294, 
642, 6.63772e-05, 
643, 9.45859e-06, 
644, 3.78832e-05, 
645, 2.07598e-06, 
646, 3.79988e-05, 
647, 1.76819e-06, 
648, 3.85602e-05, 
649, 2.28565e-05, 
650, 3.88519e-05, 
651, 3.23308e-05, 
652, 1.99947e-05, 
653, 2.55934e-05, 
654, 1.31205e-05, 
655, 6.46421e-06, 
656, 1.12619e-05, 
657, 2.8732e-05, 
658, 0.000277832, 
659, 5.83188e-05, 
660, 3.44668e-05, 
661, 7.27057e-07, 
662, 3.60307e-05, 
663, 5.12575e-07, 
664, 3.08971e-05, 
665, 4.17353e-07, 
666, 2.71252e-05, 
667, 3.12808e-07, 
668, 0.000806762, 
669, 0.000311872, 
670, 0.000472235, 
671, 2.54886e-07, 
672, 0.00043272, 
673, 2.44042e-07, 
674, 0.00040991, 
675, 2.61005e-07, 
676, 0.000413024, 
677, 2.69757e-07, 
678, 0.000426149, 
679, 2.33563e-07, 
680, 0.000431927, 
681, 2.26245e-07, 
682, 0.000442846, 
683, 2.30318e-06, 
684, 0.000459942, 
685, 2.57453e-07, 
686, 0.000476479, 
687, 2.23633e-07, 
688, 0.00048092, 
689, 2.05785e-05, 
690, 0.000506001, 
691, 1.84624e-05, 
692, 0.000518522, 
693, 1.55093e-05, 
694, 0.000547953, 
695, 1.29894e-05, 
696, 0.0005589, 
697, 4.22713e-05, 
698, 0.00055234, 
699, 3.50914e-05, 
700, 0.000547459, 
701, 3.19186e-05, 
702, 0.00249198, 
703, 2.42586e-05, 
704, 0.00254514, 
705, 4.20349e-05, 
706, 0.00233905, 
707, 9.79749e-06, 
708, 0.00205421, 
709, 7.77269e-06, 
710, 0.00181464, 
711, 6.20087e-06, 
712, 0.00150449, 
713, 3.53954e-06, 
714, 0.00122655, 
715, 2.3674e-06, 
716, 0.00100702, 
717, 1.45144e-06, 
718, 0.000848758, 
719, 1.73176e-06, 
720, 0.000715559, 
721, 3.66263e-06, 
722, 0.000716862, 
723, 2.42272e-06, 
724, 0.000603264, 
725, 1.66341e-06, 
726, 0.000527858, 
727, 2.0903e-06, 
728, 0.000472201, 
729, 1.03648e-06, 
730, 0.000467738, 
731, 1.12854e-06, 
732, 0.000457707, 
733, 2.60794e-06, 
734, 0.000453729, 
735, 8.05674e-07, 
736, 0.000450695, 
737, 5.38716e-07, 
738, 0.000448537, 
739, 4.32741e-07, 
740, 0.000442419, 
741, 3.46089e-05, 
742, 0.000436386, 
743, 1.44067e-05, 
744, 0.000446504, 
745, 3.87436e-06, 
746, 0.000421282, 
747, 2.02857e-06, 
748, 0.000391308, 
749, 1.62039e-06, 
750, 0.00038223, 
751, 2.13112e-06, 
752, 0.000294682, 
753, 4.9944e-06, 
754, 0.000263479, 
755, 1.18952e-06, 
756, 0.000259458, 
757, 6.28381e-06, 
758, 0.000252473, 
759, 5.87967e-06, 
760, 0.000245458, 
761, 7.72009e-07, 
762, 0.000234205, 
763, 4.96126e-07, 
764, 0.000219433, 
765, 2.02428e-06, 
766, 0.000239181, 
767, 3.08918e-06, 
768, 0.000215553, 
769, 1.22035e-06, 
770, 0.000187343, 
771, 6.40543e-07, 
772, 0.000181234, 
773, 4.53914e-07, 
774, 0.000158504, 
775, 3.99891e-07, 
776, 0.000144104, 
777, 3.29222e-07, 
778, 7.94483e-05, 
779, 3.49827e-05, 
780, 6.06151e-05, 
781, 1.64596e-05, 
782, 4.34795e-05, 
783, 3.6658e-06, 
784, 3.41904e-05, 
785, 3.29914e-06, 
786, 3.05122e-05, 
787, 4.91735e-06, 
788, 2.39397e-05, 
789, 3.01316e-06, 
790, 1.96253e-05, 
791, 4.4037e-06, 
792, 4.17814e-05, 
793, 2.68766e-06, 
794, 2.27209e-05, 
795, 2.0753e-06, 
796, 3.82195e-05, 
797, 2.27063e-06, 
798, 1.66782e-05, 
799, 1.43979e-06, 
800, 0.000510805, 
801, 6.22087e-07, 
802, 0.000431122, 
803, 5.43104e-06, 
804, 0.000267786, 
805, 7.48247e-06, 
806, 0.000211467, 
807, 9.96071e-06, 
808, 0.000188898, 
809, 1.52607e-05, 
810, 0.000157978, 
811, 1.91448e-05, 
812, 0.000143188, 
813, 5.4086e-06, 
814, 0.000132499, 
815, 4.3628e-06, 
816, 0.00012199, 
817, 4.87048e-06, 
818, 0.000118157, 
819, 4.12052e-06, 
820, 0.000116641, 
821, 3.08598e-06, 
822, 0.000100059, 
823, 2.34437e-06, 
824, 9.73328e-05, 
825, 1.65246e-06, 
826, 9.48194e-05, 
827, 9.57806e-07, 
828, 0.000117266, 
829, 6.01114e-07, 
830, 0.000123652, 
831, 4.77076e-07, 
832, 0.000100269, 
833, 4.63096e-07, 
834, 9.43552e-05, 
835, 8.0685e-07, 
836, 9.43077e-05, 
837, 1.67856e-06, 
838, 9.48476e-05, 
839, 1.98677e-06, 
840, 8.43133e-05, 
841, 2.11534e-05, 
842, 7.24677e-05, 
843, 4.64163e-06, 
844, 9.88382e-05, 
845, 1.67532e-06, 
846, 0.000218278, 
847, 1.56302e-06, 
848, 0.000263287, 
849, 1.34301e-06, 
850, 0.000348432, 
851, 1.17523e-06, 
852, 0.000500783, 
853, 6.70805e-07, 
854, 0.000861722, 
855, 7.39566e-06, 
856, 0.00157081, 
857, 2.12562e-06, 
858, 2.56473e-05, 
859, 7.81421e-05, 
860, 0.000249974, 
861, 5.159e-05, 
862, 7.13824e-05, 
863, 2.61493e-05, 
864, 9.3764e-05, 
865, 2.4628e-05, 
866, 0.000166674, 
867, 8.84151e-05, 
868, 9.1059e-05, 
869, 9.18253e-05, 
870, 2.97849e-05, 
871, 5.56348e-05, 
872, 4.98663e-05, 
873, 7.30907e-05, 
874, 1.48677e-05, 
875, 6.62297e-05, 
876, 9.38788e-06, 
877, 9.69177e-05, 
878, 3.73575e-05, 
879, 5.12801e-06, 
880, 0.000474404, 
881, 1.59212e-05, 
882, 0.000542995, 
883, 3.51797e-05, 
884, 0.000859786, 
885, 9.39981e-06, 
886, 0.000747439, 
887, 1.68817e-05, 
888, 0.000828078, 
889, 1.62096e-05, 
890, 0.000534253, 
891, 6.81254e-06, 
892, 0.00052634, 
893, 5.76652e-06, 
894, 0.000494625, 
895, 3.69391e-05, 
896, 0.000256512, 
897, 2.21587e-05, 
898, 0.000186396, 
899, 1.49883e-05, 
900, 0.000157269, 
901, 7.26571e-06, 
902, 0.000142265, 
903, 4.00395e-06, 
904, 0.000149214, 
905, 2.28139e-06, 
906, 0.000144611, 
907, 1.88192e-06, 
908, 0.000142084, 
909, 3.40835e-06, 
910, 0.000142167, 
911, 1.79857e-06, 
912, 0.000118858, 
913, 7.68831e-06, 
914, 0.000104384, 
915, 3.62324e-06, 
916, 9.98985e-05, 
917, 1.20052e-05, 
918, 8.97918e-05, 
919, 6.5727e-06, 
920, 6.6762e-05, 
921, 7.18884e-05, 
922, 2.31206e-05, 
923, 5.90642e-05, 
924, 8.27156e-05, 
925, 4.38102e-05, 
926, 9.21297e-05, 
927, 2.39853e-05, 
928, 7.55171e-05, 
929, 1.41621e-05, 
930, 6.90692e-05, 
931, 1.36302e-05, 
932, 6.23134e-05, 
933, 1.17385e-05, 
934, 6.36981e-05, 
935, 8.82351e-06, 
936, 5.90033e-05, 
937, 5.27898e-06, 
938, 0.000331695, 
939, 8.07387e-06, 
940, 2.0911e-05, 
941, 2.27211e-05, 
942, 7.36802e-06, 
943, 7.91386e-06, 
944, 9.63611e-06, 
945, 1.80575e-06, 
946, 1.11532e-05, 
947, 2.34642e-05, 
948, 8.7538e-05, 
949, 4.77448e-05, 
950, 3.50724e-05, 
951, 1.11439e-05, 
952, 2.81363e-05, 
953, 1.31041e-05, 
954, 2.56055e-05, 
955, 1.20483e-05, 
956, 2.45166e-05, 
957, 1.16771e-05, 
958, 2.99873e-05, 
959, 9.90118e-06, 
960, 4.66786e-05, 
961, 0.000157512, 
962, 2.86002e-05, 
963, 0.00016867, 
964, 0.000167161, 
965, 7.27158e-05, 
966, 0.000139661, 
967, 5.13551e-05, 
968, 0.000141651, 
969, 4.63363e-05, 
970, 0.000113716, 
971, 3.78585e-05, 
972, 9.11729e-05, 
973, 4.00399e-05, 
974, 8.44979e-05, 
975, 5.27047e-05, 
976, 9.52575e-05, 
977, 4.14833e-05, 
978, 6.11175e-05, 
979, 0.000152109, 
980, 4.89241e-05, 
981, 0.000208576, 
982, 3.37928e-05, 
983, 0.000150936, 
984, 0.000109243, 
985, 0.000216171, 
986, 2.59241e-05, 
987, 8.75877e-05, 
988, 6.72121e-05, 
989, 6.8498e-05, 
990, 6.54228e-05, 
991, 6.17996e-05, 
992, 0.000429257, 
993, 6.0793e-05, 
994, 0.000324794, 
995, 6.69588e-05, 
996, 0.000351618, 
997, 1.9356e-05, 
998, 0.000323268, 
999, 1.24903e-05, 
1000, 0.000296766, 
1001, 3.61223e-05, 
1002, 0.000309387, 
1003, 4.4801e-06, 
1004, 0.000296231, 
1005, 5.9293e-06, 
1006, 0.000291562, 
1007, 1.87937e-06, 
1008, 0.000308018, 
1009, 1.32106e-06, 
1010, 0.000315931, 
1011, 8.44726e-07, 
1012, 0.000460898, 
1013, 0.000240348, 
1014, 0.000347092, 
1015, 9.9319e-06, 
1016, 0.000320377, 
1017, 1.06091e-05, 
1018, 0.000373984, 
1019, 4.20992e-06, 
1020, 0.000327589, 
1021, 0.000274274, 
1022, 0.000320644, 
1023, 0.000236516, 
1024, 0.000324564, 
1025, 0.000195118, 
1026, 0.000265219, 
1027, 0.000177502, 
1028, 0.000227426, 
1029, 0.000156478, 
1030, 0.000168161, 
1031, 7.91413e-05, 
1032, 0.000123328, 
1033, 3.13624e-05, 
1034, 9.56944e-05, 
1035, 8.12544e-06, 
1036, 7.89376e-05, 
1037, 3.95397e-05, 
1038, 7.8771e-05, 
1039, 1.41669e-05, 
1040, 7.84416e-05, 
1041, 6.08097e-06, 
1042, 0.000101032, 
1043, 1.23333e-05, 
1044, 0.000129414, 
1045, 2.13259e-06, 
1046, 8.35081e-05, 
1047, 9.60662e-07, 
1048, 6.9657e-05, 
1049, 1.10159e-05, 
1050, 4.18203e-05, 
1051, 0.000145532, 
1052, 2.35385e-05, 
1053, 3.01902e-05, 
1054, 2.71069e-05, 
1055, 6.69446e-05, 
1056, 2.6213e-05, 
1057, 4.3095e-05, 
1058, 0.000184161, 
1059, 1.81862e-05, 
1060, 2.01407e-05, 
1061, 5.46293e-06, 
1062, 2.09052e-05, 
1063, 2.83174e-05, 
1064, 2.59395e-05, 
1065, 2.73331e-05, 
1066, 2.4979e-05, 
1067, 8.67347e-07, 
1068, 4.6761e-05, 
1069, 1.13275e-06, 
1070, 0.000108208, 
1071, 1.75231e-05, 
1072, 1.38041e-05, 
1073, 6.04891e-06, 
1074, 9.93251e-06, 
1075, 3.37569e-06, 
1076, 9.77533e-06, 
1077, 6.95865e-06, 
1078, 7.94476e-05, 
1079, 6.0102e-06, 
1080, 0.000102141, 
1081, 6.5831e-05, 
1082, 8.89498e-05, 
1083, 1.00789e-05, 
1084, 0.00011084, 
1085, 2.02732e-05, 
1086, 0.000101118, 
1087, 1.51097e-05, 
1088, 0.000101208, 
1089, 1.70865e-05, 
1090, 0.00113535, 
1091, 7.13632e-05, 
1092, 0.000122929, 
1093, 6.62675e-05, 
1094, 9.03823e-05, 
1095, 0.000103181, 
1096, 7.95489e-05, 
1097, 9.64032e-05, 
1098, 7.60804e-05, 
1099, 0.000111678, 
1100, 8.17401e-05, 
1101, 0.000109552, 
1102, 6.7143e-05, 
1103, 0.000412195, 
1104, 8.58335e-05, 
1105, 3.40104e-05, 
1106, 9.05592e-05, 
1107, 2.42845e-05, 
1108, 0.000107536, 
1109, 1.77737e-05, 
1110, 0.000108247, 
1111, 1.33176e-05, 
1112, 0.000104123, 
1113, 6.74587e-06, 
1114, 0.000102295, 
1115, 3.41452e-06, 
1116, 7.35878e-05, 
1117, 0.000285733, 
1118, 7.54719e-05, 
1119, 0.000283725, 
1120, 7.82702e-05, 
1121, 0.000273782, 
1122, 8.24582e-05, 
1123, 0.000252307, 
1124, 8.53311e-05, 
1125, 0.000243454, 
1126, 8.07128e-05, 
1127, 0.000230909, 
1128, 7.71384e-05, 
1129, 0.000210913, 
1130, 7.1588e-05, 
1131, 0.000192572, 
1132, 6.86794e-05, 
1133, 0.000173556, 
1134, 6.73921e-05, 
1135, 0.000140838, 
1136, 7.04747e-05, 
1137, 0.000140248, 
1138, 7.1197e-05, 
1139, 0.000121678, 
1140, 9.05257e-05, 
1141, 0.000111949, 
1142, 8.07787e-05, 
1143, 0.00011263, 
1144, 6.79373e-05, 
1145, 0.000116679, 
1146, 3.36844e-05, 
1147, 9.75999e-05, 
1148, 3.52301e-05, 
1149, 9.33398e-05, 
1150, 6.22642e-05, 
1151, 8.86165e-05, 
1152, 3.93482e-05, 
1153, 8.85091e-05, 
